study_id,year,location_year_name,cluster_id,mda,pcr_n_pos,pcr_n_tested,pcr_prev,pcr_n_pos_1to5y,pcr_n_tested_1to5y,pcr_prev_1to5y,tf_n_pos,tf_n_tested,tf_prev,tf_n_pos_1to5y,tf_n_tested_1to5y,tf_prev_1to5y,ti_n_pos,ti_n_tested,ti_prev,ti_n_pos_1to5y,ti_n_tested_1to5y,ti_prev_1to5y,pgp3_n_pos,pgp3_n_tested,pgp3_mean,pgp3_log10mean,pgp3_log10geomean,pgp3_prev,pgp3_n_pos_1to5y,pgp3_n_tested_1to5y,pgp3_mean_1to5y,pgp3_log10mean_1to5y,pgp3_log10geomean_1to5y,pgp3_prev_1to5y,pgp3_minobs,pgp3_minobs_lab
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-132,1,0,37,0,0,14,0,0,37,0,0,14,0,0,37,0,0,14,0,11,37,NA,NA,NA,29.72972972972973,5,14,NA,NA,NA,35.714285714285715,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-133,1,0,25,0,0,17,0,1,25,4,1,17,5.88235294117647,0,25,0,0,17,0,2,25,NA,NA,NA,8,1,17,NA,NA,NA,5.88235294117647,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-310,1,0,36,0,0,22,0,1,37,2.7027027027027026,1,23,4.3478260869565215,0,37,0,0,23,0,1,37,NA,NA,NA,2.7027027027027026,1,23,NA,NA,NA,4.3478260869565215,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-311,1,0,41,0,0,33,0,0,42,0,0,34,0,0,42,0,0,34,0,1,42,NA,NA,NA,2.380952380952381,1,34,NA,NA,NA,2.941176470588235,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-312,1,1,39,2.564102564102564,1,26,3.8461538461538463,2,39,5.128205128205128,1,26,3.8461538461538463,0,39,0,0,26,0,3,39,NA,NA,NA,7.6923076923076925,2,26,NA,NA,NA,7.6923076923076925,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-313,1,0,41,0,0,22,0,0,41,0,0,22,0,0,41,0,0,22,0,0,41,NA,NA,NA,0,0,22,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-314,1,0,35,0,0,22,0,1,35,2.857142857142857,0,22,0,0,35,0,0,22,0,2,35,NA,NA,NA,5.714285714285714,0,22,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-315,1,0,46,0,0,32,0,0,48,0,0,34,0,0,48,0,0,34,0,0,13,NA,NA,NA,0,0,11,NA,NA,NA,0,FALSE,Pgp3 obs <15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-316,1,0,32,0,0,20,0,1,32,3.125,1,20,5,0,32,0,0,20,0,0,32,NA,NA,NA,0,0,20,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-317,1,0,15,0,0,13,0,0,16,0,0,14,0,0,16,0,0,14,0,0,15,NA,NA,NA,0,0,13,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-318,1,0,38,0,0,31,0,1,38,2.631578947368421,1,31,3.225806451612903,0,38,0,0,31,0,6,38,NA,NA,NA,15.789473684210526,1,31,NA,NA,NA,3.225806451612903,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-319,1,0,48,0,0,29,0,0,48,0,0,29,0,0,48,0,0,29,0,3,48,NA,NA,NA,6.25,0,29,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-320,1,0,42,0,0,26,0,0,42,0,0,26,0,0,42,0,0,26,0,2,42,NA,NA,NA,4.761904761904762,1,26,NA,NA,NA,3.8461538461538463,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-321,1,0,40,0,0,26,0,1,40,2.5,0,26,0,0,40,0,0,26,0,0,40,NA,NA,NA,0,0,26,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-322,1,0,42,0,0,32,0,8,42,19.047619047619047,7,32,21.875,0,42,0,0,32,0,0,42,NA,NA,NA,0,0,32,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-323,1,0,43,0,0,28,0,1,43,2.3255813953488373,1,28,3.571428571428571,0,43,0,0,28,0,9,43,NA,NA,NA,20.930232558139537,5,28,NA,NA,NA,17.857142857142858,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-324,1,0,31,0,0,22,0,4,31,12.903225806451612,4,22,18.181818181818183,0,31,0,0,22,0,2,31,NA,NA,NA,6.451612903225806,0,22,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-325,1,0,16,0,0,9,0,2,17,11.76470588235294,2,10,20,0,17,0,0,10,0,3,16,NA,NA,NA,18.75,0,9,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-326,1,0,33,0,0,23,0,2,33,6.0606060606060606,1,23,4.3478260869565215,0,33,0,0,23,0,0,33,NA,NA,NA,0,0,23,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-327,1,1,45,2.2222222222222223,1,38,2.631578947368421,5,45,11.11111111111111,5,38,13.157894736842104,0,45,0,0,38,0,17,45,NA,NA,NA,37.77777777777778,13,38,NA,NA,NA,34.21052631578947,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-328,1,0,31,0,0,26,0,0,31,0,0,26,0,0,31,0,0,26,0,3,31,NA,NA,NA,9.67741935483871,1,26,NA,NA,NA,3.8461538461538463,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-329,1,0,30,0,0,20,0,3,30,10,3,20,15,0,30,0,0,20,0,4,30,NA,NA,NA,13.333333333333334,0,20,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
Malawi2014,2014,"Chikwawa, Malawi 2014",Malawi2014-330,1,0,33,0,0,22,0,3,33,9.090909090909092,3,22,13.636363636363635,0,33,0,0,22,0,2,33,NA,NA,NA,6.0606060606060606,0,22,NA,NA,NA,0,TRUE,Pgp3 obs ≥15
